movie_id,title,release_year,runtime,budget,revenue,popularity,vote_average,vote_count,original_language,director_id
12635,Битлз: Четыре плюс один (Пятый в квартете),1994,100,,,2.0063,6.1,107,en,1978
10497,Горькая луна,1992,139,5000000,1862805,3.4996,7.1,814,en,3556
11382,Пули над Бродвеем,1994,98,20000000,37483747,0.9341,7.078,647,en,1243
9331,Прямая и явная угроза,1994,141,62000000,215887717,2.3593,6.6,1604,en,13015
10731,Клиент,1994,119,45000000,117615211,4.1776,6.697,1287,en,5572
10464,"Коррина, Коррина",1994,115,12500000,20100000,2.3407,6.7,438,en,16853
34152,Круклин,1994,114,14000000,,2.0491,6.8,154,en,5281
9495,Ворон,1994,102,23000000,93722164,4.2927,7.519,4355,en,21085
29973,Кобб,1994,128,25500000,1007583,3.0345,5.9,92,en,4037
888,Флинтстоуны,1994,91,46000000,341631208,3.3626,5.362,2546,en,13581
13,Форрест Гамп,1994,142,55000000,677387716,14.9747,8.463,28915,en,24
712,Четыре свадьбы и одни похороны,1994,117,4400000,245700832,3.5943,6.772,2873,en,10723
16295,Высшее образование,1995,127,20000000,38300000,2.9315,6.307,231,en,6482
48992,I Like It Like That,1994,104,,1777020,1.0456,6.2,20,en,81727
10879,Я люблю неприятности,1994,123,45000000,61947267,1.3278,5.5,221,en,56106
10660,Счастливый случай,1994,101,20000000,37939757,3.4937,6.706,875,en,41550
10714,Книга джунглей,1994,111,27000000,53508356,2.2138,6.0,483,en,7775
41647,Прекрасная и ужасная жизнь Лени Рифеншталь,1993,188,,449707,0.3955,7.103,30,de,226963
8587,Король Лев,1994,89,45000000,763455561,10.4288,8.3,19179,en,15812
1689,Маленький Будда,1993,141,35000000,4900000,3.3287,6.27,432,en,4956
11596,Кошмар на улице Вязов 7: Новый кошмар,1994,112,8000000,19721741,2.3145,6.464,1520,en,5140
854,Маска,1994,101,23000000,351583407,8.9596,6.973,10862,en,26713
9359,Мэверик,1994,127,75000000,183031272,4.3185,6.886,1689,en,7187
23333,Миссис Паркер и порочный круг,1994,125,,,1.2484,5.8,56,en,72427
36593,Голый пистолет 33⅓: Последний выпад,1994,83,30000000,132032598,4.2136,6.5,2361,en,13426
12280,Газета,1994,112,6000000,48400000,2.1382,6.6,225,en,6159
2788,Реальность кусается,1994,98,11500000,33351557,1.1885,6.564,770,en,7399
10427,Придорожное заведение,1993,98,8000000,2500000,1.6062,6.7,376,en,21053
11011,Богатенький Ричи,1994,95,40000000,38087756,8.9007,5.942,2355,en,18281
49803,Safe Passage,1994,98,,,3.7646,5.833,21,en,83588
8987,Дикая река,1994,111,45000000,94216343,1.8925,6.442,926,en,323
1637,Скорость,1994,116,30000000,350448145,4.3063,7.145,6577,en,2209
15128,Без слов,1994,99,38000000,25067959,1.9646,5.9,102,en,33485
8831,Патруль времени,1994,98,28000000,128953581,1.567,6.013,1249,en,37710
36955,Правдивая ложь,1994,135,115000000,378900000,4.6241,7.082,4374,en,2710
10449,Когда мужчина любит женщину,1994,126,,50021959,1.2334,6.6,370,en,46085
10395,Волк,1994,125,70000000,131002597,2.843,6.1,973,en,5342
12160,Уайатт Эрп,1994,191,63000000,25100000,3.6738,6.8,894,en,8844
40480,Плохая компания,1995,108,,,1.634,4.9,69,en,42301
52038,A Man of No Importance,1994,99,,934550,1.4677,6.0,19,en,158634
29444,Японский городовой,1995,96,,,1.0886,6.0,109,en,72125
26352,Пропавшие Миллионы,1994,100,10000000,29392418,1.4606,5.603,116,en,35689
39953,Boys Life,1994,91,,,2.7034,4.615,13,en,1087439
41580,Полковник Шабер,1994,110,,,1.0129,6.449,69,fr,234793
315,"Быстрая Кошечка! Убей, Убей!",1965,83,45000,36122,1.2305,6.3,351,en,4590
22067,Узы братства,1994,119,7000000,20851521,0.4382,6.745,55,en,67896
18242,The Secret Adventures of Tom Thumb,1993,61,,,0.2181,6.5,36,en,80537
11667,Уличный боец,1994,102,35000000,99423521,4.0534,4.7,1563,en,1726
32502,Хладнокровный,1995,92,,,1.9695,6.2,64,en,486
267188,Ветры пустыни,1994,96,,,2.158,3.667,3,en,126837
28732,Время падения,1995,88,4000000,,2.6143,4.667,28,en,1142481
75555,Страх,1995,102,,,3.6219,3.872,39,en,532207
42981,Frank and Ollie,1995,89,,,0.5523,7.4,39,en,129216
278939,Girl in the Cadillac,1995,89,,,0.6129,4.222,9,en,1382436
291731,Homage,1995,97,,,0.2403,4.25,8,en,1385254
226229,Mirage,1995,92,,,2.5275,3.0,6,en,220152
203119,Open Season,1995,97,,,1.9341,4.2,5,en,4040
172923,Dos crímenes,1995,108,,,0.0801,4.727,11,es,16401
2654,В пасти безумия,1995,95,8000000,8946600,2.1299,7.2,1809,en,11770
18069,8 секунд,1994,105,7000000,19623396,3.3585,7.143,105,en,16513
19092,Над кольцом,1994,96,,,1.7743,6.971,210,en,88060
46094,Непобедимый дикарь,1994,107,17000000,21011500,1.9138,6.137,157,en,12988
9409,Слежка 2: Снова в засаде,1993,109,30000000,30008496,1.4168,5.418,239,en,12840
11853,Плохие девчонки,1994,99,,15240435,1.635,5.4,254,en,42171
16771,Барселона,1994,100,3200000,,2.6722,6.2,86,en,78188
46924,Быть человеком,1994,122,40000000,5000000,2.3135,5.1,61,en,68687
11041,Деревенщина из Беверли-Хиллз,1993,92,25000000,57405220,2.8694,6.31,569,en,58448
306,Полицейский из Беверли-Хиллз 3,1994,104,50000000,119208989,2.5697,5.88,2031,en,4610
14522,Черный красавец,1994,88,,,13.5362,6.7,342,en,1901
26203,Мгновение ока,1993,106,11000000,16668552,0.5965,6.1,191,en,10781
178,Подрывники,1994,121,28000000,30156002,1.9449,6.2,591,en,2042
19819,Азартная игра,1994,108,35000000,26000000,2.4888,6.082,195,en,15175
57834,Голубое небо,1994,101,,,2.3509,6.1,146,en,32765
4722,Похитители тел,1993,87,13000000,428868,2.0079,6.139,447,en,39104
18215,Елена в ящике,1993,100,,1800000,2.025,5.031,239,en,14800
1607,Бронкская история,1993,121,22000000,17287898,8.4979,7.875,2704,en,380
26391,Юнга,1994,80,,3662459,2.0456,5.1,108,en,57107
117553,Девушка из календаря,1993,90,13000000,2600000,1.4329,5.136,66,en,61175
6075,Путь Карлито,1993,144,30000000,63848322,4.6491,7.8,3344,en,1150
11310,Городские пижоны 2: Легенда о золоте Кёрли,1994,116,40000000,72000000,1.7233,5.3,329,en,66548
18658,Стёрлось из памяти,1994,107,,7355425,0.6789,5.8,72,en,8843
9350,Скалолаз,1993,113,70000000,255000211,4.1252,6.522,2520,en,16938
9612,Яйцеголовые,1993,87,33000000,21274717,3.9624,5.461,987,en,18308
2124,Цвет ночи,1994,144,40000000,19700000,3.3732,5.747,607,en,21806
26261,Отвали!,1994,93,20000000,11391093,2.5844,5.097,124,en,12964
19176,У ковбоев так принято,1994,102,,,1.4902,5.66,162,en,27236
49299,Опасные игры,1993,108,10000000,1261210,2.573,5.72,83,en,39104
11566,Дэйв,1993,110,28000000,92000000,1.0573,6.7,800,en,8858
9571,Под кайфом и в смятении,1993,102,6900000,8259076,2.527,7.317,2176,en,564
9739,Разрушитель,1993,115,57000000,159055768,4.9055,6.75,3936,en,58838
24257,The Endless Summer II,1994,109,,2155385,1.171,7.5,25,en,86
34444,Даже девушки-ковбои иногда грустят,1994,96,8000000,,1.3609,4.383,133,en,5216
26141,Фатальный инстинкт,1993,90,,,2.533,5.4,160,en,1895
10997,"Прощай, моя наложница",1993,171,4000000,6400000,4.0273,8.0,640,zh,20640
50463,Услуга,1994,97,13000000,3134081,2.2196,4.8,53,en,18281
10443,Бесстрашный,1993,122,20000000,6995302,2.8251,6.888,325,en,2690
20239,Fear of a Black Hat,1994,88,1000000,233824,1.1285,5.9,48,en,141825
16297,С почестями,1994,103,,20016254,2.6756,6.754,220,en,50949
18551,Плоть от плоти,1993,126,,9709451,1.019,6.0,99,en,10967
25440,Вдовья гора,1994,101,,,2.8749,6.3,19,en,17784
9024,Консьерж,1993,94,30000000,11146270,2.1662,6.189,379,en,5174
37233,Фирма,1993,154,42000000,270248367,3.6039,6.731,2196,en,2226
1634,Освободите Вилли,1993,112,20000000,153698625,3.7548,6.181,1892,en,18254
13815,Дерзкий,1994,114,3500000,8094616,2.379,7.2,225,en,52358
5503,Беглец,1993,130,44000000,183875799,6.093,7.467,4579,en,12989
35588,Джеронимо: Американская легенда,1993,115,35000000,18635620,2.0137,6.272,275,en,1723
2087,Побег,1994,115,,30057974,1.7907,5.8,372,en,21370
41579,Как справиться с отцом,1994,109,30000000,53769594,1.314,5.3,211,en,26502
18620,Go Fish,1994,83,15000,2405285,2.0974,4.9,37,en,172993
41006,Хороший человек в Африке,1994,94,,,1.1019,4.857,42,en,5696
4916,Виновен вне подозрений,1993,107,12000000,22866222,0.8674,5.649,141,en,39996
2019,Трудная мишень,1993,97,18000000,74189677,5.7212,6.5,1288,en,11401
31642,Небо и земля,1993,140,33000000,5900000,2.949,6.7,269,en,1152
9255,Горячие головы 2,1993,86,25000000,133752825,2.3331,6.541,1968,en,12936
26271,Мальчишник наоборот,1995,95,,,0.616,4.514,37,en,94996
10612,"Англичанин, который поднялся на холм, но спустился с горы",1995,99,,,1.8255,6.31,311,en,65859
2259,Дом духов,1993,145,25000000,6265311,2.4416,6.9,715,en,19684
16097,House Party 3,1994,94,,,1.3058,5.1,56,en,77733
11934,Подручный Хадсакера,1994,106,25000000,2800000,2.1339,7.1,1130,en,1223
106143,I'll Do Anything,1994,115,40000000,,1.4442,5.5,54,en,3388
12475,Армейские приключения,1994,92,,28881266,1.1214,5.077,221,en,774
9386,На линии огня,1993,128,40000000,177000000,2.8326,6.959,1713,en,5231
7984,Во имя отца,1993,133,13000000,65796862,2.797,7.896,1870,en,53334
59930,The Inkwell,1994,110,,8880705,1.3415,5.265,17,en,230059
15765,На что способна любовь,1993,117,15000000,39100000,1.5305,7.0,343,en,18069
31643,Джимми-Голливуд,1994,112,30000000,3800000,2.4999,5.2,67,en,8246
6,Ночь страшного суда,1993,105,21000000,12136938,1.2002,6.5,363,en,2042
329,Парк юрского периода,1993,127,63000000,920100000,6.2629,7.963,17293,en,488
10909,Калифорния,1993,118,9000000,2395231,1.6091,6.6,830,en,58498
507,Убить Зои,1993,96,1500000,418961,3.0243,6.196,358,en,8297
34024,Царь горы,1993,103,8000000,1214231,1.3499,6.791,165,en,1884
29918,Лэсси,1994,94,,9994609,2.5857,6.1,211,en,40549
9593,Последний киногерой,1993,130,85000000,137300000,3.6417,6.5,2875,en,1090
42580,Жизнь с Майки,1993,91,2000000,12440858,1.3564,5.7,150,en,90037
22317,Джек – молния,1994,98,,,1.4149,5.6,135,en,18254
1413,М. Баттерфляй,1993,101,17000000,1499795,2.5764,6.6,235,en,224
12121,Сделано в Америке,1993,111,22000000,104942695,1.3177,5.504,380,en,24318
2246,Готова на всё,1993,107,20000000,46405336,2.9823,6.262,492,en,23213
10502,Человек без лица,1993,114,20000000,36560338,1.2379,6.5,541,en,2461
10440,Загадочное убийство в Манхэттэне,1993,104,13500000,11285588,1.5169,7.253,1145,en,1243
9516,Угроза для общества,1993,97,3500000,27900000,2.6809,7.501,840,en,11447
2320,Приказано уничтожить,1996,132,55000000,121969216,3.1753,6.3,991,en,2523
5879,Империя чувств,1976,105,,,8.0354,6.6,691,ja,46230
83718,Что случилось тогда...,1994,91,,,0.7529,7.0,42,en,119232
11971,Много шума из ничего,1993,111,11000000,22600000,2.8034,6.939,773,en,11181
2625,Мистер Джонс,1993,114,,,2.4088,5.736,165,en,6111
31911,Мистер Прекрасный,1993,98,,3125424,1.8859,5.531,48,en,2239
788,Миссис Даутфайр,1993,125,25000000,441286195,10.6188,7.192,6401,en,10965
21450,Обнаженная,1993,132,,1769305,3.6604,7.243,630,en,65452
11231,Еще один малыш-каратист,1994,107,12000000,15876353,2.8345,5.391,1116,en,56828
41588,The New Age,1994,112,,,1.1224,5.4,32,en,16939
10447,Побег невозможен,1994,118,20000000,15340000,2.5261,6.3,458,en,10702
31586,Норт,1994,87,40000000,7182747,2.8392,5.0,269,en,3026
9300,Орландо,1992,90,4000000,5377643,1.8634,6.89,358,en,57206
9559,Совершенный мир,1993,138,30000000,135100000,2.368,7.485,1772,en,190
9800,Филадельфия,1993,126,26000000,206678440,2.9554,7.714,4470,en,16294
713,Пианино,1993,121,7000000,40200000,3.6425,7.381,1597,en,10757
8291,Поэтичная Джастис,1993,109,14000000,27515786,3.6909,6.799,268,en,6482
18133,Программа,1993,112,,23042200,2.7272,6.4,100,en,12920
25557,Кукловоды,1994,109,15000000,8600000,1.1962,5.8,194,en,29482
22588,Убийства на радио,1994,108,,,0.5695,5.9,55,en,141450
10872,"Осторожно, заложник",1994,93,11000000,11400000,4.1225,6.5,358,en,34849
1245,На исходе дня,1993,134,11500000,23240144,2.2304,7.362,1424,en,54441
11858,Человек эпохи Возрождения,1994,128,40000000,24332324,2.6089,6.1,306,en,14911
7007,Восходящее солнце,1993,125,40000000,107198790,3.0056,6.139,807,en,648
10467,Дорога на Вэлвилл,1994,118,25000000,26000000,1.5306,5.6,184,en,9168
5550,Робокоп 3,1993,104,22000000,10696210,2.3312,4.902,1384,en,44056
8005,Робин Гуд: Мужчины в трико,1993,104,20000000,35739755,3.3228,6.591,2182,en,14639
2088,Ромео истекает кровью,1993,100,11500000,3275585,1.9169,6.3,201,en,21377
10412,Скины,1992,93,1600000,3300000,2.8593,6.5,541,en,65026
47889,Руби в раю,1993,114,800000,1001437,1.0371,5.9,36,en,138322
14534,Руди,1993,114,12000000,22800000,2.0721,7.3,721,en,44847
56583,Святой из форта Вашингтон,1993,99,,,1.314,6.6,40,en,15858
41878,Дикие ночи,1992,127,,,0.8307,6.4,78,fr,127283
424,Список Шиндлера,1993,195,22000000,321365567,9.8381,8.566,16893,en,488
35233,Разведчик,1994,101,20000000,2694234,1.9158,5.194,116,en,12964
14291,Выбор игры,1993,109,12000000,7266383,1.5215,7.071,611,en,2260
103413,Second Best,1994,105,,86115,2.0429,6.7,39,en,8969
11236,Таинственный сад,1993,101,18000000,40000000,2.7563,7.422,949,en,1128
11592,Мамочка-маньячка,1994,95,13000000,7820688,2.6567,6.745,739,en,10367
8850,Тень,1994,108,25000000,48063465,5.614,6.068,548,en,52968
10445,Страна теней,1993,131,22000000,25842000,3.3797,6.879,293,en,4786
695,Короткий монтаж,1993,188,12000000,6110979,3.0024,7.2,649,en,9789
43535,Поворот судьбы,1994,106,,,1.3944,6.1,117,en,33405
12519,Сирены,1994,94,,7770731,2.7681,5.6,162,en,72624
23210,Шесть степеней отчуждения,1993,111,15000000,6284090,1.2921,6.424,350,en,64061
858,Неспящие в Сиэттле,1993,105,21000000,227799884,4.0741,6.742,2489,en,9248
867,Щепка,1993,107,40000000,116300000,3.7832,5.55,769,en,13015
78,Бегущий по лезвию,1982,117,28000000,41722424,8.063,7.943,14518,en,578
13203,Зятек,1993,95,,36448200,2.0263,6.0,296,en,54590
10442,Я женился на убийце с топором,1993,93,20000000,11585483,1.0359,6.1,455,en,15106
11074,На расстоянии удара,1993,102,,,1.5648,5.847,864,en,63943
9607,Супер Братья Марио,1993,104,48000000,20915465,2.3533,4.463,1387,en,58164
17585,Игра на выживание,1994,96,7400000,7690013,1.091,6.1,212,en,15521
9057,Скорость падения,1994,102,50000000,16478900,2.4571,5.3,276,en,45645
20967,Thirty Two Short Films About Glenn Gould,1993,93,,,0.9734,7.022,46,en,78012
10635,Трое,1994,93,,14815317,1.1031,6.4,236,en,41549
9479,Кошмар перед Рождеством,1993,76,18000000,75634409,13.8085,7.835,10031,en,57646
10057,Три мушкетера,1993,105,30000000,111898845,4.6352,6.403,1010,en,18356
11969,Тумстоун: Легенда дикого запада,1993,130,25000000,73205065,4.6552,7.577,2324,en,16566
41590,Суд присяжных,1994,107,,,1.2601,5.306,49,en,53387
319,Настоящая любовь,1993,121,12500000,12600000,3.3273,7.542,2918,en,893
26408,The War Room,1993,96,,901668,1.0226,6.9,66,en,115891
15139,Повелитель страниц,1994,75,27000000,13670688,3.5695,6.4,766,en,4945
161158,"Париж, Франция",1994,112,,,2.4383,4.4,10,en,1212571
218473,Египетские бобы,1994,99,,,0.8514,5.0,2,en,70241
85247,Киллер,1994,95,,,2.2955,4.5,14,en,85547
11446,Добро пожаловать в кукольный дом,1996,88,800000,5034794,0.9889,7.086,475,en,66605
51980,Жерминаль,1993,160,,,3.3841,6.7,336,fr,20718
24405,Конвоиры,1994,101,15000000,1596687,4.2318,5.4,162,en,2778
11655,Хронос,1993,92,,,2.069,6.7,720,es,10828
11800,Naked in New York,1993,95,5000000,1038959,1.1037,4.381,21,en,69696
8223,Кика,1993,117,,2019069,3.4944,6.4,306,es,309
14587,Bhaji on the Beach,1993,100,,,1.1169,5.2,28,en,6220
31504,Little Big League,1994,119,,,0.9679,5.9,108,en,3030
41653,Рогатка,1993,102,,308368,4.0428,5.974,38,sv,91565
53185,Wide-Eyed and Legless,1993,102,,,0.2238,6.0,1,en,33315
95743,Foreign Student,1994,90,,,2.2531,3.8,5,en,1006705
23637,"Я надеюсь, что выкарабкаюсь",1992,93,,,0.788,7.2,396,it,26265
17600,Раскрепощение,1994,100,200000,,1.5966,5.639,79,en,17883
