movie_id,person_id,cast_order
11899,138568,6
11899,73210,8
36536,109887,0
36536,7908,2
36536,68456,3
36536,70772,4
36536,68455,5
36536,3664,7
36536,111270,8
18890,1230,0
18890,1129381,1
18890,200632,2
18890,12826,3
18890,83786,4
18890,14991,5
18890,2222299,6
19736,45415,0
19736,586,1
19736,2463,2
19736,3545,4
19736,29373,5
19736,31925,6
19736,69565,7
123047,115573,0
123047,2282,1
123047,20510,2
123047,5658,3
123047,96408,4
123047,45453,5
123047,17477,6
24575,4765,0
24575,12518,1
24575,56930,2
24575,10427,3
24575,12248,4
24575,85146,5
24575,588,6
16535,20125,0
16535,14974,1
16535,9208,2
16535,80600,3
16535,7684,4
16535,32923,5
16535,5403,6
10971,67676,0
10971,31297,1
10971,67677,2
10971,9907,3
10971,96758,4
10971,96759,5
10971,96760,6
23928,8487,0
23928,13579,1
23928,251,2
23928,132720,3
23928,39052,4
23928,118427,5
23928,11130,6
31336,47820,0
31336,1893902,1
31336,47822,2
31336,586378,3
31336,585173,4
31336,1893904,5
31336,1240039,6
462,1204,0
462,3926,1
462,6383,2
462,19838,3
462,1956,4
462,26719,5
462,1909,6
9532,50398,0
9532,17303,1
9532,43442,2
9532,58392,3
9532,43774,4
9532,40377,5
9532,86397,6
117259,3060,0
117259,75258,1
117259,94349,2
117259,10760,3
117259,79713,4
117259,3514234,5
117259,2451398,6
78231,67207,0
78231,25448,1
78231,49813,2
78231,995,3
78231,197126,4
78231,1225417,5
78231,1360193,6
2383,10698,0
2383,24435,1
2383,24436,2
2383,2658100,3
2383,4245677,4
25503,41755,0
25503,78052,1
25503,11169,2
25503,83475,3
25503,13341,4
25503,33007,5
25503,30237,6
53879,39554,0
53879,8252,1
53879,10925,2
53879,95263,3
53879,138179,4
53879,19110,5
53879,10344,6
1396,55512,0
1396,55514,1
1396,8471,2
1396,55513,3
1396,8475,4
1396,1190992,5
1396,13710,7
11570,13784,0
11570,69934,1
11570,69935,2
11570,10925,3
11570,30769,4
11570,102746,5
11570,136151,6
1541,4038,0
1541,16935,1
1541,1037,2
1541,147,3
1541,4443,4
1541,537,5
1541,287,6
150043,13919,0
150043,14730,1
150043,660,2
150043,1061877,3
150043,42000,4
150043,26247,5
150043,46513,6
17443,1158,0
17443,5251,1
17443,24367,2
17443,3171,3
17443,77133,4
17443,8977,5
17443,4175,6
8469,7171,0
8469,650,1
8469,3999,2
8469,52304,3
8469,55194,4
8469,55196,5
8469,55197,6
27995,99358,0
27995,99359,1
27995,99360,2
27995,99361,4
27995,13602,5
27995,3978,6
27995,2072439,8
36739,2975,0
36739,4808,1
36739,141823,2
36739,15531,3
36739,51546,4
36739,56183,5
36739,196864,6
925,1004,0
925,15531,1
925,15532,2
925,6396,3
925,4808,4
925,5502,6
925,1241,7
41823,5292,0
41823,10814,2
41823,4808,3
41823,15535,4
41823,13602,5
41823,5502,6
41823,1241,7
1713,10814,0
1713,18750,1
1713,15531,3
1713,15532,4
1713,2231,5
1713,62127,6
1713,1241,7
26170,190,0
26170,5248,1
26170,40168,2
26170,94774,3
26170,69494,4
26170,13785,5
26170,19414,6
30547,10127,0
30547,6450,1
30547,76546,2
30547,5251,3
30547,65505,4
30547,8260,5
30547,13568,6
54825,2016586,0
13939,4960,0
13939,3382,1
13939,14830,2
13939,76019,3
13939,7072,4
13939,41406,5
13939,786,6
14373,4960,0
14373,15753,1
14373,14830,2
14373,19106,3
14373,106179,4
14373,103455,5
14373,74682,6
24873,4960,0
24873,87120,1
24873,21523,2
24873,1936,3
24873,12660,4
24873,8661,5
24873,18355,6
26263,4960,0
26263,42174,1
26263,15213,2
26263,12295,3
26263,11792,4
26263,10345,5
26263,1217003,6
34746,4960,0
34746,57399,1
34746,2536,2
34746,14905,3
34746,19976,4
34746,3712,5
34746,30488,6
996,4091,0
996,14974,1
996,13566,2
996,14975,3
996,14977,4
996,14978,5
996,109844,6
9079,1204,0
9079,55152,1
9079,7132,2
9079,10559,3
9079,56930,4
9079,9560,5
9079,91420,6
1496,17338,0
1496,11521,1
1496,56367,2
1496,541733,3
1496,101804,4
1496,167736,5
1496,7085,6
1498,16060,0
1498,6181,1
1498,3034,2
1498,77157,3
1498,45041,4
1498,13550,5
1498,77156,6
1497,16060,0
1497,1214184,1
1497,77157,2
1497,179566,3
1497,74932,4
1497,2076,5
1497,77156,6
1499,16060,0
1499,72864,1
1499,3034,2
1499,77157,3
1499,74932,4
1499,13550,5
1499,202446,6
1880,723,0
1880,6952,1
1880,2878,2
1880,1063,3
1880,2884,4
1880,722,5
1880,6280,6
33762,32747,0
33762,96442,1
33762,34485,2
33762,17114,3
33762,532598,4
33762,12974,5
33762,1736,6
103960,51586,0
103960,1192986,1
103960,1192987,2
103960,86138,3
103960,12692,4
103960,2726859,5
103960,53509,6
11690,15111,0
11690,58123,1
11690,70254,2
11690,114809,3
11690,10195,4
11690,2178,5
11690,695,6
29143,6450,0
29143,2176,1
29143,1370,2
29143,9807,3
29143,27888,4
29143,4761,5
29143,56695,6
35292,17485,0
35292,3663,1
35292,7400,2
35292,5320,3
35292,10983,4
35292,936,5
35292,1554107,6
36652,13352,0
36652,125482,1
36652,30156,2
36652,125483,3
36652,8517,4
36652,13965,5
36652,124936,6
801,2157,0
801,2178,1
801,11960,2
801,11961,3
801,9257,4
801,4040,5
801,22131,6
104301,3092,0
104301,3896,1
104301,4765,2
104301,1208,3
104301,7663,4
104301,37421,5
104301,1233025,6
11520,3151,0
11520,6837,1
11520,13567,2
11520,16523,3
11520,589,4
11520,7166,5
11520,15531,6
1879,12147,0
1879,16897,1
1879,6598,2
1879,19729,3
1879,30228,4
1879,32774,5
1879,151864,6
2085,1336,0
2085,21352,1
2085,21353,2
2085,21354,3
2085,18792,4
2085,21356,5
2085,39829,6
13539,22290,0
13539,21594,1
13539,2299,2
13539,12132,3
13539,6907,4
13539,21089,5
13539,1734,6
16222,58006,0
16222,81295,1
16222,80109,2
16222,17051,3
16222,84497,4
16222,3492,5
16222,11806,6
109479,8925,0
109479,59369,1
109479,49735,2
109479,534,3
109479,1379424,4
109479,12216,5
109479,94647,6
17078,135901,0
17078,1209927,1
17078,1209928,2
17078,1209929,3
17078,1209930,4
17078,1209932,6
17078,1209933,7
37722,8289,0
37722,6161,1
37722,54041,2
37722,11066,3
37722,46929,4
37722,36173,5
37722,228,6
75892,4430,0
75892,111702,1
75892,24976,2
75892,35351,3
75892,256326,4
75892,586412,5
75892,262444,6
33516,5168,0
33516,6104,1
33516,20162,2
33516,30611,3
33516,9191,4
33516,94271,5
33516,10673,6
99008,1019845,0
99008,55997,1
99008,1019846,2
99008,8516,3
99008,4072,4
99008,101592,5
99008,8727,6
9960,60990,0
9960,584137,1
9960,584138,2
9960,584139,3
9960,584140,4
9960,4214372,6
9960,2781009,7
3082,13848,0
3082,14027,1
3082,14438,2
3082,30194,3
3082,30195,4
3082,13856,5
3082,30196,6
49338,3034,0
49338,17444,1
49338,115766,2
49338,163115,3
49338,42738,4
49338,18071,5
49338,101901,6
52961,3151,0
52961,5823,1
52961,9805,2
52961,1162,3
52961,120412,4
52961,17343,5
52961,22490,6
12187,3223,0
12187,28164,1
12187,1981,2
12187,26467,3
12187,3197,4
12187,19839,5
12187,1951,6
24748,3636,0
24748,19550,1
24748,1934,2
24748,30511,3
24748,13786,4
24748,13787,5
24748,8331,6
990,3636,0
990,14882,1
990,6721,2
990,862,3
990,14883,4
990,8608,5
990,14884,6
1908,12147,0
1908,13576,1
1908,13294,2
1908,19877,3
1908,19878,4
1908,4073,5
1908,4307,6
9764,1090508,0
9764,58989,1
9764,58995,2
9764,58997,3
9764,58994,4
9764,47434,5
9764,58991,6
840,3037,0
840,8437,2
840,4778,3
840,12438,4
840,12439,5
840,12440,6
840,66288,7
39890,129342,0
39890,113,1
39890,129343,2
39890,129344,3
39890,106625,4
39890,117765,5
39890,47480,6
42237,120571,0
42237,38898,1
42237,4274,2
42237,2407,3
42237,35135,4
42237,83191,5
42237,73698,6
26689,26485,0
26689,96043,1
26689,81287,2
26689,11805,3
26689,58647,4
26689,588,5
26689,51707,6
25673,12151,0
25673,3635,1
25673,7632,2
25673,7641,3
25673,119081,4
25673,8632,5
25673,7685,6
2291,504,0
2291,7430,1
2291,1004,2
2291,13525,3
2291,3201,4
2291,1206,5
2291,23627,6
13531,882,0
13531,73589,1
13531,9137,2
13531,17346,3
13531,57829,4
13531,51792,5
13531,58019,6
16620,38560,0
16620,82220,1
16620,7430,2
16620,2111,3
16620,65344,4
16620,532,5
16620,183566,6
526,4756,0
526,585,1
526,1160,2
526,658,3
526,8937,4
526,7192,5
526,7194,6
13346,17444,0
13346,57372,1
13346,6952,2
13346,1920,3
13346,55277,4
13346,112300,5
13346,19752,6
243,3036,0
243,1562,1
243,3230,2
243,70851,3
243,3232,4
243,1922,5
243,3234,6
10501,11181,0
10501,8945,1
10501,4810,2
10501,23346,3
10501,587,4
10501,12077,5
10501,15831,6
11478,11866,0
11478,8167,1
11478,57686,2
11478,57451,3
11478,4443,4
11478,2202,5
11478,52267,6
96167,36938,0
96167,73194,1
96167,105337,2
96167,2197419,3
96167,105352,4
96167,2615450,5
96167,14148,6
24212,101497,0
24212,91361,1
24212,101499,2
24212,101501,3
24212,2265,4
24212,101500,5
24212,33272,6
6644,4165,0
6644,10158,1
6644,3085,2
6644,50970,3
6644,8496,4
6644,50971,5
6644,50972,6
41038,30453,0
41038,125312,1
41038,97574,2
41038,151895,3
41038,1054351,4
41038,2601142,5
41038,2601143,6
879,4483,0
879,2157,1
879,1204,2
879,382,3
879,10978,4
879,6692,5
879,13389,6
32613,113,0
32613,5,1
32613,10169,2
32613,24494,3
32613,21542,4
32613,12742,5
32613,31349,6
39406,79741,0
39406,33321,1
39406,30501,2
39406,37221,3
39406,74296,4
39406,35516,5
39406,5249,6
85689,116367,0
85689,932465,1
85689,262394,2
85689,92907,3
85689,148821,4
85689,29978,5
85689,29265,6
31624,93476,0
31624,109142,1
31624,36913,2
31624,31545,3
31624,32314,4
31624,103106,5
31624,111278,6
17529,4165,0
17529,15655,1
17529,86110,2
17529,78690,3
17529,3087,4
17529,2778,5
17529,15620,6
40841,42746,0
40841,58629,2
40841,61237,3
40841,141,4
40841,44547,5
40841,1896,6
40841,3036,7
118098,4090,0
118098,81267,1
118098,85672,2
118098,3672,3
118098,40092,4
118098,26257,5
118098,123209,6
1793,19131,0
1793,4765,1
1793,55636,2
1793,4756,3
1793,8903,4
1793,19136,5
1793,19135,6
11327,69010,0
11327,69011,1
11327,12410,2
11327,4819,3
11327,39782,4
11327,1811,5
11327,6701,6
1700,8534,0
1700,3085,1
1700,5605,2
1700,7570,3
1700,36926,4
1700,36927,5
1700,137910,6
54087,7904,0
54087,19839,1
54087,63681,2
54087,9994,3
54087,96554,4
54087,725,5
54087,21399,6
34322,35,0
34322,16896,1
34322,50464,2
34322,17444,3
34322,83362,4
34322,14109,5
34322,949847,6
41659,2232,0
41659,2227,1
41659,11367,2
41659,14884,3
41659,164221,4
41659,8976,5
41659,1224662,6
593,1190211,0
593,1190206,1
593,8474,2
593,8476,3
593,1190992,4
593,8475,5
593,8479,6
10774,6450,0
10774,8252,1
10774,29903,2
10774,3087,3
10774,13726,4
10774,10083,5
10774,66712,6
10083,1269,0
10083,193,1
10083,586,2
10083,883,3
10083,44846,4
10083,10477,5
10083,18192,6
29786,1733,0
29786,104872,1
29786,1466,2
29786,63936,3
29786,30044,4
29786,64120,5
29786,44998,6
11356,3151,0
11356,6837,1
11356,5247,2
11356,14832,3
11356,51348,4
11356,143770,5
11356,58770,6
10747,190,0
10747,66670,1
10747,66223,2
10747,16555,3
10747,17580,4
10747,734,5
10747,8350,6
38809,3223,0
38809,1894,1
38809,43372,2
38809,240275,3
38809,12930,4
38809,7499,5
38809,33163,6
10559,6065,0
10559,8767,1
10559,25878,2
10559,31167,3
10559,6861,4
10559,11315,5
10559,65756,6
20697,15234,0
20697,1894,1
20697,26999,2
20697,17485,3
20697,16850,4
20697,532,5
20697,86905,6
2621,12640,0
2621,6613,1
2621,26512,2
2621,1162,3
2621,26485,4
2621,5149,5
2621,58563,6
10479,2176,0
10479,2231,1
10479,529,2
10479,2282,3
10479,21089,4
10479,10427,5
10479,56871,6
125709,65,0
125709,2283,1
125709,15250,2
125709,91351,3
125709,43894,4
125709,1989,5
125709,1216884,6
49721,3052,0
49721,77553,1
49721,1344406,2
49721,1028560,3
49721,1504492,4
49721,1230458,5
49721,240289,6
2006,854,0
2006,5729,1
2006,3151,2
2006,20602,3
2006,20603,4
2006,2926,5
2006,20604,6
184885,17753,0
184885,30164,1
184885,13345,2
184885,1167815,3
184885,2922,4
184885,117584,5
184885,1405588,6
46625,8984,0
46625,1533,1
46625,5168,2
46625,11628,3
46625,64062,4
46625,58663,5
46625,143328,6
17339,8606,0
17339,3,1
17339,10458,2
17339,9126,3
17339,22383,4
17339,1101,5
17339,10460,6
26879,82777,0
26879,70260,1
26879,41755,2
26879,9109,3
26879,127353,4
26879,8331,5
26879,148602,6
11305,16145,0
11305,68973,1
11305,942004,2
11305,13603,3
11305,9235,4
11305,54887,5
11305,58296,6
48211,14276,0
48211,29429,1
48211,4973,2
48211,236087,3
48211,10462,4
48211,47137,5
48211,46099,6
28975,517,0
28975,40008,1
28975,739,2
28975,158293,3
28975,33395,4
28975,940849,5
28975,15888,6
13665,56819,0
13665,66776,1
13665,11857,2
13665,30226,3
13665,44712,4
13665,786,5
13665,57357,6
12309,31,0
12309,72055,1
12309,36039,2
12309,72056,3
12309,153692,4
12309,38086,5
12309,15214,6
1552,67773,0
1552,2453,1
1552,1902,2
1552,4765,3
1552,8872,4
1552,3999,5
1552,17495,6
106,1100,0
106,1101,1
106,1109,2
106,1102,3
106,1103,4
106,1104,5
106,1105,6
10333,1733,0
10333,10400,1
10333,10401,2
10333,18794,3
10333,1924,4
10333,4778,5
10333,15903,6
11027,514,0
11027,4431,1
11027,15765,2
11027,4250,3
11027,15213,4
11027,5657,5
11027,124602,6
61560,20851,0
61560,24816,1
61560,1277975,2
123757,239348,0
123757,57880,1
123757,1904840,2
123757,167718,3
123757,1904841,4
123757,1904842,5
123757,163670,6
27197,97207,0
27197,97209,1
27197,97210,2
27197,89177,3
27197,134383,4
27197,134312,5
27197,131204,6
10468,18277,0
10468,110,1
10468,17287,2
10468,20,3
10468,31715,4
10468,884,5
10468,21088,6
1359,3894,0
1359,15009,1
1359,6164,2
1359,32029,3
1359,2838,4
1359,368,5
1359,20767,6
4967,7399,0
4967,819,1
4967,40279,2
4967,10774,3
4967,3265,4
4967,12122,5
4967,11318,7
31776,3636,0
31776,9625,1
31776,20212,2
31776,104059,3
31776,38691,4
31776,155576,5
31776,155573,6
10557,11851,0
10557,8443,1
10557,65864,2
10557,16756,3
10557,128645,4
10557,1492653,5
10557,107709,6
27745,79630,0
27745,38667,1
27745,79628,2
27745,79652,3
27745,79629,4
27745,1442631,5
27745,7487,6
19214,3416,0
19214,886,1
19214,1626487,2
19214,86034,3
19214,11281,4
19214,14324,5
19214,20899,6
46686,1129883,0
46686,137217,1
46686,52815,2
46686,137218,3
46686,137219,4
46686,137221,6
46686,137222,7
71402,9626,0
71402,12134,1
71402,3676265,2
71402,3676267,3
71402,170865,4
71402,155890,5
71402,171543,6
13776,26472,0
13776,11511,1
13776,2295,2
13776,4724,3
13776,68122,4
13776,6913,5
13776,781,6
26291,95024,0
26291,40680,1
26291,152344,2
26291,154943,3
26291,3138,4
26291,75343,5
26291,1187321,6
10784,66776,0
10784,13919,1
10784,32059,2
10784,6748,3
10784,36027,4
10784,31071,5
10784,1364175,6
10242,3380,0
10242,31550,1
10242,24811,2
10242,66712,3
10242,1046811,4
10242,153365,5
10242,97257,6
27857,64,0
27857,658,1
27857,13333,2
27857,12900,3
27857,30083,4
27857,477,5
27857,2235229,6
16347,30233,0
16347,41214,1
16347,87513,2
16347,8632,3
16347,87514,4
16347,8726,5
16347,87516,6
4825,3084,0
4825,14500,1
4825,4347,2
4825,41748,3
4825,46711,4
4825,12827,5
4825,1049305,6
11654,50,0
11654,7487,1
11654,4038,2
11654,44301,3
11654,70377,4
11654,6486,5
11654,185950,6
10518,4483,0
10518,3359,1
10518,6355,2
10518,21416,3
10518,25282,4
10518,6839,5
10518,3174,6
11977,54812,0
11977,3198,1
11977,71146,2
11977,1532,3
11977,38085,4
11977,55203,5
11977,2548,6
18041,11006,0
18041,17286,1
18041,4886,2
18041,11661,3
18041,10866,4
18041,587,5
18041,11866,6
14736,5411,0
14736,4987,1
14736,77196,2
14736,31031,3
14736,1981,4
14736,35705,5
14736,150055,6
3536,10297,0
3536,2053,1
3536,1037,2
3536,32362,3
3536,18181,4
3536,3491,5
3536,4177,6
1443,205,0
1443,2299,1
1443,4512,2
1443,3391,3
1443,60650,4
1443,17236,5
1443,204997,6
10424,1271,0
10424,2714,1
10424,139,2
10424,6110,3
10424,1907,4
10424,27116,5
10424,6949,6
80677,19534,0
80677,24476,1
80677,5676,2
80677,29902,3
80677,2565,4
80677,590165,5
80677,11223,6
28971,13848,0
28971,29545,1
28971,3363,2
28971,29304,4
28971,2698,5
28971,102513,6
28971,1237184,7
49096,118989,0
49096,36074,1
49096,21503,2
49096,227628,3
49096,552315,4
49096,33732,5
49096,552312,6
310431,174880,0
310431,1269,1
310431,1427759,2
310431,1217730,3
310431,45100,4
310431,2644426,5
310431,2277,6
40562,69122,0
40562,1893,1
40562,36422,2
40562,5725,3
40562,18920,4
40562,103,5
40562,34543,6
9456,11867,0
9456,205,1
9456,58006,2
9456,7676,3
9456,96595,4
9456,164490,5
9456,56265,6
889,13633,0
889,9045,1
889,13635,2
889,13636,3
889,13637,4
889,13638,5
889,10697,6
10564,524,0
10564,15852,1
10564,8893,2
10564,3234,3
10564,35,4
10564,22063,5
10564,52476,6
15723,1979,0
15723,518,1
15723,56857,2
15723,19764,3
15723,1695766,4
15723,1695767,5
15723,1695768,6
19600,27563,0
19600,112107,1
19600,115173,2
19600,123256,3
19600,112180,4
19600,130044,5
19600,123757,6
125537,80746,1
125537,204411,2
125537,212821,3
125537,181851,4
125537,4446699,5
125537,2699548,6
125537,5617363,7
452,6120,0
452,6121,1
452,6122,2
452,6123,3
452,1018,4
452,6124,5
452,6125,6
68170,5658,0
68170,10978,1
68170,22809,2
68170,20049,3
68170,10981,4
68170,12206,5
68170,2192,6
36234,3982,0
36234,133302,1
36234,9825,2
36234,156774,3
36234,6396,4
36234,35545,5
36234,3136,6
39283,6587,0
39283,97943,1
39283,101652,2
39283,45101,3
39283,2141,4
39283,15661,5
39283,46930,6
65460,47879,0
65460,44301,1
65460,69494,2
65460,42967,3
65460,101850,4
65460,1414872,5
65460,74354,6
55667,24519,0
55667,56984,1
55667,101850,2
55667,141747,3
55667,106486,4
55667,74613,5
55667,106489,6
31978,108665,0
31978,58113,1
31978,108668,2
31978,108669,3
31978,1819736,4
31978,2960637,5
31978,2960638,6
12476,6677,0
12476,8699,1
12476,52300,2
12476,72408,3
12476,62019,4
12476,8658,5
12476,1216592,6
5241,6681,0
5241,14700,1
5241,7071,2
5241,2753,3
5241,42195,4
5241,28167,5
5241,6805,6
98,934,0
98,73421,1
98,935,2
98,936,3
98,194,4
98,937,5
98,938,6
21311,326,0
21311,20239,1
21311,19977,2
21311,8784,3
21311,2639,4
21311,129101,5
21311,1386160,6
47724,5470,0
47724,2228,1
47724,10774,2
47724,1292,3
47724,937,4
47724,4654,5
47724,27660,6
11129,42604,0
11129,30316,1
11129,68286,2
11129,68284,3
11129,41042,4
11129,2023526,5
11129,7062,6
94214,124909,0
94214,1511076,1
117781,112972,0
117781,134429,1
117781,68422,3
117781,41226,4
117781,3388824,5
117781,1249066,6
117781,1161238,7
1058,1205,0
1058,15211,1
1058,15212,2
1058,15213,3
1058,15214,4
1058,15215,5
1058,4203,6
37112,50571,0
37112,30551,1
37112,34470,2
37112,30844,3
37112,12423,4
37112,103069,5
37112,31208,6
42159,101752,0
42159,8212,1
42159,532,2
42159,223622,3
42159,1146140,4
42159,75346,5
42159,3019,6
16395,80502,0
16395,69011,1
16395,24612,2
16395,44959,3
16395,34594,4
16395,15385,5
16395,18339,6
50627,514,0
50627,6905,1
50627,9560,2
50627,1046164,3
50627,7077,4
50627,3156689,5
50627,15213,6
5608,44345,0
5608,10073,1
5608,44346,2
5608,44347,3
5608,44348,4
5608,44349,5
5608,44358,6
38925,64457,0
38925,16483,1
38925,31903,2
38925,121646,3
38925,22553,4
38925,121647,5
38925,2674897,6
13105,2232,0
13105,8437,1
13105,76513,2
13105,37713,3
13105,54219,4
13105,4088761,5
13105,80742,6
22501,38115,0
22501,145439,1
22501,1413407,2
22501,12273,3
22501,1542164,4
22501,18198,5
22501,1542165,6
5491,8891,0
5491,12834,1
5491,2178,2
5491,8335,3
5491,43611,4
5491,43612,5
5491,43613,6
10560,65871,0
10560,8691,1
10560,8212,2
10560,1460084,3
10560,2517,4
10560,40980,5
10560,10386,6
19489,134,0
19489,9781,1
19489,12852,2
19489,53085,3
19489,28410,4
19489,41901,5
19489,9211,6
19419,77075,0
19419,4169,1
19419,518,2
19419,36802,3
19419,58663,4
19419,83976,5
19419,7404,6
23531,2956,0
23531,12792,1
23531,1438101,3
23531,1120876,4
23531,164397,5
23531,18354,6
23531,100519,7
10688,569,0
10688,6677,1
10688,6200,2
10688,9880,3
10688,1532,4
10688,23626,5
10688,12041,6
17889,4347,0
17889,82407,1
17889,13294,2
17889,129512,3
17889,923,4
17889,34516,5
17889,129549,6
18228,21457,0
18228,83443,1
18228,14730,2
18228,83821,3
18228,83822,4
18228,78793,5
18228,19786,6
80351,16896,0
80351,7303,1
80351,7635,2
80351,73022,3
80351,49882,4
80351,18914,5
80351,114564,6
18642,21457,0
18642,83389,1
18642,78772,2
18642,1212945,3
18642,45283,4
18642,83805,5
18642,83806,6
205054,132704,0
205054,1425467,1
205054,72157,2
205054,100634,3
205054,92838,4
205054,100158,5
205054,1240845,7
39391,30233,0
39391,2769,1
39391,9857,2
39391,1196207,3
39391,213729,4
39391,86369,5
39391,4077,6
18644,21457,0
18644,19109,1
18644,6837,2
18644,83391,3
18644,29313,4
18644,83809,5
18644,83810,6
31516,13294,0
31516,4347,1
31516,109614,2
31516,15008,3
31516,77675,5
31516,3367,6
31516,113952,7
45827,16896,0
45827,7303,1
45827,3798,2
45827,13869,3
45827,34130,4
45827,74573,5
45827,78399,6
5683,5129,0
5683,15274,1
5683,44818,2
5683,5131,3
5683,44819,4
5683,44820,5
5683,44823,6
2094,21457,0
2094,14974,1
2094,21458,2
2094,9865,3
2094,21459,4
2094,21460,5
2094,21461,6
14906,566738,0
14906,77619,1
14906,5462,2
14906,78077,4
14906,4058033,7
14906,121039,9
16176,28906,0
16176,93327,1
16176,55688,2
16176,45465,3
16176,93325,4
16176,39741,5
16176,14298,6
52770,18156,0
52770,3266,1
52770,10360,2
52770,89461,3
52770,10743,4
52770,9628,5
52770,24435,6
12518,2963,0
12518,520,1
12518,3085,2
12518,23915,3
12518,53401,4
12518,31007,5
12518,33492,6
10567,61962,0
10567,1981,1
10567,15531,2
10567,7133,3
10567,17265,4
10567,67392,5
10567,25654,6
10642,21593,0
10642,8211,1
10642,6212,2
10642,1218218,3
10642,22125,4
10642,17141,5
10642,707,6
9285,33654,0
9285,57599,1
9285,20189,2
9285,57133,3
9285,132078,4
9285,52478,5
9285,6165,6
10569,30364,1
10569,4688,2
10569,11482,3
10569,16165,4
10569,3291,5
10569,58251,6
10569,67096,7
21879,4040,0
21879,18298,1
21879,53122,2
21879,1160,3
21879,91724,4
21879,78463,5
21879,52043,6
98502,5843481,0
98502,33432,1
98502,5843482,2
98502,4445,3
98502,5843483,4
98502,5843484,5
98502,10401,6
21484,6553,0
21484,4783,1
21484,20017,2
21484,10263,3
21484,94324,4
21484,2272,5
21484,987260,6
24918,41236,0
24918,8924,1
24918,6844,2
24918,2172,3
24918,94370,4
24918,14639,5
24918,1850815,6
955,500,0
955,15336,1
955,9030,2
955,10182,3
955,12206,4
955,15337,5
955,2039,6
8584,18897,0
8584,887,1
8584,140,2
8584,3982,3
8584,120725,5
8584,27740,6
8584,554278,7
47295,39121,0
47295,550261,1
47295,5586712,2
47295,1101343,6
47295,2153933,7
47295,130163,8
47295,4482323,9
11332,11282,0
11332,69032,1
11332,69033,2
